key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
KM,2020-02-15,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.527778,25.694444,33.0,11.557,,24.666667,75.226972
KM,2020-02-16,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,28.638889,24.5,32.777778,0.0,,25.277778,82.153104
KM,2020-02-17,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.388889,25.5,32.611111,11.557,,25.5,79.651162
KM,2020-02-18,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.416667,25.75,33.25,0.0,,25.777778,80.829445
KM,2020-02-19,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,28.527778,25.694444,32.305556,13.97,,25.5,83.724904
KM,2020-02-20,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,25.611111,16.0,31.638889,16.51,,25.388889,76.376215
KM,2020-02-21,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,25.305556,15.5,32.0,4.572,,25.0,83.246602
KM,2020-02-22,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,22.555556,15.305556,32.5,3.048,,24.388889,80.002044
KM,2020-02-23,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,22.388889,14.611111,30.444444,25.019,,25.555556,82.774187
KM,2020-02-24,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,28.222222,26.0,32.75,32.385,,25.722222,86.959843
KM,2020-02-25,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,22.805556,14.611111,28.944444,27.432,,24.222222,87.047332
KM,2020-02-26,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,25.666667,16.111111,31.5,0.0,,25.666667,84.949761
KM,2020-02-27,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,25.583333,16.0,31.444444,5.969,,25.388889,82.488477
KM,2020-02-28,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,27.638889,25.277778,32.888889,6.096,,25.527778,88.873498
KM,2020-02-29,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,28.055556,25.0,31.805556,19.939,,24.805556,82.675184
KM,2020-03-01,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,24.222222,25.0,30.555556,42.037,,24.888889,89.704031
KM,2020-03-02,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.527778,25.777778,33.305556,0.0,,25.138889,77.321749
KM,2020-03-03,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,28.333333,25.5,33.111111,1.016,,24.75,81.153871
KM,2020-03-04,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.305556,26.194444,32.638889,0.254,,23.694444,71.844725
KM,2020-03-05,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.444444,25.805556,33.0,0.0,,24.111111,73.066436
KM,2020-03-06,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,27.138889,25.277778,32.305556,0.0,,24.305556,85.496346
KM,2020-03-07,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,23.166667,14.805556,31.583333,5.588,,24.111111,83.689289
KM,2020-03-08,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,28.194444,23.888889,32.305556,84.963,,24.138889,78.831318
KM,2020-03-09,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.333333,26.5,32.75,0.254,,25.111111,78.093211
KM,2020-03-10,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.666667,24.5,32.5,1.524,,25.222222,77.087469
KM,2020-03-11,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.277778,26.0,32.694444,0.0,,24.805556,76.91308
KM,2020-03-12,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,27.416667,25.0,33.055556,8.001,,25.25,88.282199
KM,2020-03-13,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,26.194444,25.0,32.25,9.525,,25.111111,88.268903
KM,2020-03-14,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,28.027778,26.25,31.944444,0.0,,25.083333,84.147084
KM,2020-03-15,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,23.888889,24.611111,32.055556,0.254,,24.944444,80.593418
KM,2020-03-16,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.916667,26.138889,32.944444,0.0,,25.194444,75.863184
KM,2020-03-17,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.083333,25.0,32.805556,0.254,,24.138889,74.734307
KM,2020-03-18,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,28.888889,25.5,32.638889,3.048,,23.777778,73.952542
KM,2020-03-19,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,28.861111,24.75,32.611111,0.0,,23.611111,73.3767
KM,2020-03-20,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,28.972222,23.972222,32.694444,0.0,,23.75,73.504375
KM,2020-03-21,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.305556,25.5,32.75,0.254,,23.916667,72.816146
KM,2020-03-22,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,25.444444,16.0,33.25,22.86,,23.666667,69.561215
KM,2020-03-23,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.555556,25.694444,33.361111,1.524,,23.638889,70.756996
KM,2020-03-24,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.0,25.0,33.75,0.0,,24.583333,77.116775
KM,2020-03-25,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,25.722222,24.5,33.75,0.0,,24.5,78.989552
KM,2020-03-26,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,27.944444,24.777778,32.194444,0.0,,24.277778,80.527781
KM,2020-03-27,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,28.277778,23.0,32.694444,0.0,,24.166667,78.548892
KM,2020-03-28,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,26.416667,23.0,32.444444,0.0,,24.111111,74.007196
KM,2020-03-29,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,24.666667,25.0,32.305556,0.0,,23.611111,73.686639
KM,2020-03-30,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.361111,25.388889,32.5,2.032,,24.0,72.927657
KM,2020-03-31,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.305556,25.055556,32.5,0.0,,23.583333,71.354968
KM,2020-04-01,,Q970,country/COM,KM,Comoros,,,,,,,KM,COM,0,0,0,,,0,0,,,,,,,,,,,,869595,438653,430941,602734,248152,,,467273.0,0.503,237638,191268,150845,117377,77036,50892,29656,11659,2648,662,3224,1185728676,1393,0.409,535790,-12.23333,44.44553,,1861,1478,196,64.118,14.0,12.3,51.3,245.527,194.435,172.4,22.9,,0.6285,0.2715,58.760929,43.863342,,,,,,,,,,,,,,,,,,,,,,,,0,0,,67005099999,110.784692,29.638889,24.444444,32.638889,0.0,,24.361111,73.341158
