key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
DK,2020-02-04,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,,0,0,,,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,2.95,0.538889,5.611111,1.919111,,0.744444,85.454224
DK,2020-02-05,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,,0,0,,,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,2.877778,-2.344444,6.277778,0.2794,,0.25,82.917782
DK,2020-02-06,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,,0,0,,,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,6.438889,4.438889,8.422222,0.084667,,4.755556,89.041407
DK,2020-02-07,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,,0,0,,,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,4.405556,3.372222,6.533333,0.0,,3.744444,95.490622
DK,2020-02-08,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,,0,0,,,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,4.277778,2.75,5.305556,0.0,,2.683333,89.395573
DK,2020-02-09,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,,0,0,,,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,6.683333,4.5,8.816667,0.53975,,5.166667,90.086166
DK,2020-02-10,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,,0,0,,,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,5.194444,1.922222,8.861111,19.46275,,2.811111,84.629118
DK,2020-02-11,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,,0,0,,,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,3.188889,0.966667,5.755556,5.9055,,1.483333,88.610524
DK,2020-02-12,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,1,0,0,,2,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,3.638889,1.666667,5.383333,6.57225,,1.95,88.743216
DK,2020-02-13,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,,0,0,,,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,3.383333,1.716667,5.327778,3.937,,1.777778,89.245046
DK,2020-02-14,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,,0,0,,,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,3.538889,0.894444,5.522222,0.92075,,1.911111,89.123513
DK,2020-02-15,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,,0,0,,,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,-2,-1,-4,2,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,6.277778,3.533333,8.027778,2.69875,,5.511111,94.846123
DK,2020-02-16,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,1,0,0,,3,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,-7,-7,-33,-5,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,8.361111,5.188889,11.077778,6.858,,6.961111,90.915947
DK,2020-02-17,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,2,0,0,,5,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,-3,-1,0,-3,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,6.322222,4.677778,7.188889,13.11275,,3.244444,80.738064
DK,2020-02-18,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,2,0,0,,7,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,1,1,9,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,5.233333,3.572222,7.25,1.23825,,2.966667,85.34203
DK,2020-02-19,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,1,0,0,,8,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,0,0,12,-2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,4.494444,2.5,7.194444,6.44525,,2.955556,89.756674
DK,2020-02-20,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,,0,0,,,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,1,-1,-3,-1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,4.944444,2.472222,7.261111,1.0795,,4.161111,94.680632
DK,2020-02-21,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,1,0,0,,9,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,1,1,15,-1,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,5.394444,3.061111,7.35,8.708571,,3.288889,86.317662
DK,2020-02-22,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,,0,0,,,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,-6,-3,-24,-4,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,6.444444,4.111111,7.972222,6.313714,,3.694444,82.635377
DK,2020-02-23,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,,0,0,,,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,1,-2,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,4.344444,2.588889,6.105556,7.039429,,1.633333,82.609349
DK,2020-02-24,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,10,0,0,,19,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,-2,-1,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,3.766667,1.966667,5.55,1.741714,,1.783333,86.92557
DK,2020-02-25,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,1,0,,30,1,0,,49,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,-3,-3,-4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,3.622222,1.383333,5.616667,5.987143,,2.283333,91.000164
DK,2020-02-26,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,1,0,,109,2,0,,158,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,-2,-2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,06074099999,12.390228,0.961111,-1.7,3.172222,5.370286,,-0.894444,87.454714
DK,2020-02-27,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,0,0,,62,2,0,,220,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,2,1,21,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,11.11,06074099999,12.390228,0.7,-3.344444,4.933333,0.79375,,-1.038889,88.230334
DK,2020-02-28,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,1,0,,74,3,0,,294,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,17,1,23,6,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,11.11,06074099999,12.390228,3.677778,0.083333,7.422222,1.143,,1.477778,85.553196
DK,2020-02-29,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,1,0,,49,4,0,,343,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,10,-4,-17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,11.11,06074099999,12.390228,4.588889,2.388889,7.911111,0.4445,,3.477778,92.503687
DK,2020-03-01,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,4,0,,80,8,0,,423,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,21,-7,-5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,11.11,06074099999,12.390228,4.633333,2.177778,7.383333,8.8265,,2.355556,85.196077
DK,2020-03-02,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,4,0,,63,12,0,,486,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,11,-5,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,11.11,06074099999,12.390228,4.15,1.8,7.2,1.1176,,2.533333,89.232541
DK,2020-03-03,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,3,0,,88,15,0,,574,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,10,-5,9,-1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,20.37,06074099999,12.390228,4.027778,1.222222,5.75,1.17475,,3.166667,94.123656
DK,2020-03-04,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,10,0,,109,25,0,,683,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,9,-5,16,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,20.37,06074099999,12.390228,3.327778,-0.711111,7.566667,3.58775,,1.833333,89.946596
DK,2020-03-05,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,2,0,,127,27,0,,810,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,10,-3,30,-1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,20.37,06074099999,12.390228,2.561111,-0.772222,6.594444,0.09525,,1.238889,91.007214
DK,2020-03-06,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,9,0,,108,36,0,,918,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,7,-3,11,-2,1,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,25.93,06074099999,12.390228,2.905556,-0.133333,5.005556,0.0508,,1.677778,91.655114
DK,2020-03-07,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,48,0,,229,84,0,,1147,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,10,-2,47,7,1,-1,0,0,1,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,25.93,06074099999,12.390228,2.561111,-0.388889,6.4,0.0,,1.277778,91.285939
DK,2020-03-08,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,210,0,,577,294,0,,1724,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,11,-8,-7,-1,-2,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,25.93,06074099999,12.390228,6.366667,3.405556,8.022222,0.0635,,4.85,90.042569
DK,2020-03-09,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,255,0,,806,549,0,,2530,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,5,-5,14,-3,0,1,0,0,1,0,0,1,0,2,2,0,0,0,2,0,1,0,0,0,0,25.93,06074099999,12.390228,6.25,4.2,9.516667,2.00025,,4.977778,91.609326
DK,2020-03-10,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,206,0,,882,755,0,,3412,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,3,-4,-6,-7,0,2,0,0,1,0,1,1,0,2,2,0,0,0,2,0,1,0,0,0,0,31.48,06074099999,12.390228,5.911111,3.933333,7.938889,1.7145,,5.155556,94.911133
DK,2020-03-11,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,42,0,,676,797,0,,4088,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,5,5,25,-10,-1,2,0,1,1,0,1,1,0,3,2,0,0,0,2,1,1,0,0,0,0,37.96,06074099999,12.390228,6.733333,4.727778,9.116667,3.77825,,3.433333,79.561696
DK,2020-03-12,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,,,,,,,DK,DNK,0,33,0,,710,830,0,,4798,,,,,,,,,,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,222530,55632,263746,355582262000,61360,0.774,50046,56.0,10.0,,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,-11,22,-16,-36,-28,12,0,1,1,0,1,1,0,3,2,0,0,0,2,1,1,0,0,0,0,37.96,06074099999,12.390228,5.444444,2.788889,7.8,2.413,,2.711111,82.613145
