key,date,place_id,wikidata,datacommons,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,locality_code,locality_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested,new_hospitalized,total_hospitalized,current_hospitalized,new_intensive_care,total_intensive_care,current_intensive_care,new_ventilator,total_ventilator,current_ventilator,population,population_male,population_female,rural_population,urban_population,largest_city_population,clustered_population,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_89,population_age_90_99,population_age_80_and_older,gdp,gdp_per_capita,human_capital_index,open_street_maps,latitude,longitude,elevation,area,rural_area,urban_area,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds,nurses,physicians,health_expenditure,out_of_pocket_health_expenditure,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,noaa_station,noaa_distance,average_temperature,minimum_temperature,maximum_temperature,rainfall,snowfall,dew_point,relative_humidity
ZM,2020-06-17,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,4,0,,375,1416,11,,46549,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,-5,2,3,-9,-3,9,2,2,0,3,0,0,0,2,0,1,0,0,2,1,2,0,0,3,0,39.81,67665099999,155.975684,13.833333,8.0,20.777778,0.0,,6.444444,61.025256
ZM,2020-06-18,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,14,0,,1419,1430,11,,47968,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,-6,1,1,-10,-4,8,2,2,0,3,0,0,0,2,0,1,0,0,2,1,2,0,0,3,0,39.81,67665099999,155.975684,13.722222,7.0,20.0,0.0,,5.444444,57.363391
ZM,2020-06-19,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,804,1430,11,,48772,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,-7,-3,2,-12,0,9,2,2,0,3,0,0,0,2,0,1,0,0,2,1,2,0,0,3,0,39.81,67665099999,155.975684,13.666667,8.0,21.5,0.0,,8.055556,68.874168
ZM,2020-06-20,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,621,1430,11,,49393,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,-3,1,4,-10,9,8,2,2,0,3,0,0,0,2,0,1,0,0,2,1,2,0,0,3,0,39.81,67665099999,155.975684,16.277778,9.0,22.0,0.0,,8.055556,58.221836
ZM,2020-06-21,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,,1430,11,,,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,-7,-3,1,-16,8,8,2,2,0,3,0,0,0,2,0,1,0,0,2,1,2,0,0,3,0,39.81,67665099999,155.975684,16.0,9.0,21.0,0.0,,8.111111,59.486396
ZM,2020-06-22,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,47,7,,,1477,18,,50771,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,-7,-3,-2,-13,-3,9,2,2,0,3,0,0,0,2,0,1,0,0,2,1,2,0,0,3,0,39.81,67665099999,155.975684,17.333333,10.388889,22.5,0.0,,4.888889,43.789797
ZM,2020-06-23,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,12,0,,855,1489,18,,51626,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,-6,0,5,-10,-4,9,2,2,0,3,0,0,0,2,0,1,439000000,0,2,1,2,0,0,3,0,39.81,67665099999,155.975684,16.777778,11.0,22.388889,0.0,,7.722222,55.135546
ZM,2020-06-24,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,8,0,,569,1497,18,,52195,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,-3,3,5,-9,-5,8,2,2,0,3,0,0,0,2,0,1,0,0,2,1,2,0,0,3,0,39.81,67665099999,155.975684,15.055556,11.5,22.888889,0.0,,9.277778,68.382805
ZM,2020-06-25,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,34,3,,1175,1531,21,,53370,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,2,12,7,-5,-5,7,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,14.555556,10.0,21.388889,0.0,,11.055556,79.528491
ZM,2020-06-26,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,653,1531,21,,54023,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,4,13,7,-3,-2,7,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,16.777778,10.611111,23.0,0.0,,11.055556,68.984833
ZM,2020-06-27,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,277,1531,21,,54300,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,10,17,10,-2,8,4,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,18.333333,8.777778,26.777778,0.0,,10.055556,58.507665
ZM,2020-06-28,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,37,1,,363,1568,22,,54663,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,2,10,3,-9,6,5,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,20.111111,15.0,27.0,0.0,,8.5,47.170798
ZM,2020-06-29,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,26,2,,227,1594,24,,54890,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,3,11,0,-4,-3,6,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,20.0,13.0,27.5,0.0,,4.5,36.0704
ZM,2020-06-30,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,38,6,,1935,1632,30,,56825,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,5,13,2,0,-4,6,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,18.444444,11.0,27.5,0.0,,7.5,48.889277
ZM,2020-07-01,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,330,1632,30,,57155,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,6,15,5,-3,-4,6,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,15.166667,10.611111,21.0,0.0,,7.555556,60.419099
ZM,2020-07-02,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,517,1632,30,,57672,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,7,18,6,3,-5,6,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,14.833333,8.0,23.222222,0.0,,6.166667,56.119469
ZM,2020-07-03,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,1950,1632,30,,59622,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,5,14,11,1,-2,6,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,14.666667,8.0,24.0,0.0,,5.388889,53.753624
ZM,2020-07-04,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,628,1632,30,,60250,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,8,14,11,0,3,4,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,15.944444,8.222222,24.0,0.0,,4.888889,47.82882
ZM,2020-07-05,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,380,1632,30,,60630,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,5,11,19,-6,3,4,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,14.555556,6.0,22.0,0.0,,3.611111,47.813181
ZM,2020-07-06,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,263,12,,674,1895,42,,61304,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,-2,3,18,-7,-48,14,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,16.666667,9.0,23.0,0.0,,1.5,35.952461
ZM,2020-07-07,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,334,1895,42,,61638,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,-2,4,13,-8,-47,14,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,15.166667,5.277778,24.277778,0.0,,4.888889,50.272107
ZM,2020-07-08,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,523,1895,42,,62161,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,6,11,9,-2,-4,6,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,15.944444,9.0,24.0,0.0,,7.777778,58.359842
ZM,2020-07-09,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,302,1895,42,,62463,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,5,12,5,-4,-6,7,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,16.722222,10.0,24.0,0.0,,9.666667,63.102443
ZM,2020-07-10,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,1161,1895,42,,63624,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,2,8,8,-7,-2,7,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,19.444444,12.0,27.0,0.0,,12.611111,64.648675
ZM,2020-07-11,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,515,1895,42,,64139,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,4,9,11,-8,7,7,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,20.944444,13.0,30.111111,0.0,,11.722222,55.577405
ZM,2020-07-12,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,388,40,,731,2283,82,,64870,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,-2,4,1,-13,6,7,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,22.388889,15.0,28.777778,0.0,,1.777778,25.699982
ZM,2020-07-13,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,938,2283,82,,65808,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,2,5,3,-10,-4,7,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,16.833333,10.0,25.611111,0.0,,4.777778,44.849284
ZM,2020-07-14,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,568,2283,82,,66376,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,2,7,8,-7,-6,7,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,14.666667,8.0,23.5,0.0,,4.388889,50.135215
ZM,2020-07-15,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,720,2283,82,,67096,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,2,8,7,-6,-4,8,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,18.222222,9.0,28.388889,0.0,,2.111111,34.044168
ZM,2020-07-16,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,527,27,,848,2810,109,,67944,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,1,8,3,-7,-6,9,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,14.722222,7.0,20.0,0.0,,5.611111,54.393166
ZM,2020-07-17,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,170,11,,1352,2980,120,,69296,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,-2,5,4,-10,-3,9,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,12.611111,6.0,20.0,0.0,,2.611111,50.556024
ZM,2020-07-18,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,1352,2980,120,,70648,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,1,5,5,-11,5,8,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,14.555556,9.0,20.0,0.0,,4.611111,51.286527
ZM,2020-07-19,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,346,8,,959,3326,128,,71607,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,-6,2,2,-17,4,9,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,13.222222,7.0,21.0,0.0,,6.277778,62.776266
ZM,2020-07-20,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,369,3326,128,,71976,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,-3,3,-1,-11,-5,9,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,15.5,8.0,20.0,0.0,,7.055556,57.153585
ZM,2020-07-21,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,257,0,,844,3583,128,,72820,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,-1,6,6,-10,-7,9,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,16.888889,10.0,22.0,0.0,,6.111111,49.022845
ZM,2020-07-22,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,0,0,,576,3583,128,,73396,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,4,12,4,-7,-6,9,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,15.722222,11.0,24.0,0.0,,4.555556,47.397637
ZM,2020-07-23,ChIJcQv8_KX0QBkRRT5Yfqz5n_E,Q953,country/ZMB,ZM,Zambia,,,,,,,ZM,ZMB,0,270,6,,835,3853,134,,74231,,,,,,,,,,18383956,9103006,9280950,9989317,7871713,2646619,2646619,24730.0,0.588,5663542,4550181,3180383,2185194,1413889,761259,403835,179965,53140,13285,45708,23064722446,1291,0.396,195271,-14.0,28.0,,752610,,,63.51,13.8,4.5,40.4,321.143,221.573,127.2,17.9,,1.3376,1.1867,67.648666,8.015779,4,15,4,-6,-7,9,2,2,1,3,0,0,1,2,0,1,0,0,2,1,2,0,0,3,0,50.93,67665099999,155.975684,16.0,9.0,20.0,0.0,,4.166667,45.313476
